table,dataset,detector,alpha,method,fdp_pooled_mean,fdp_pooled_std,fdp_family_mean,recall_mean,rejections_mean,phi_max_median,loo_mean,n_seeds,source,pooled_bound_eps,pooled_bound_delta,pooled_bound_covered,pooled_bound_eps_stratified
conditional_validity,COCO val,GDino,0.1,per_category_dog,0.0,,0.0,0.6098484848484849,2.2,,0.553650817305501,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_donut,0.0211111111111111,,0.0211111111111111,0.4066666666666666,2.6,,0.670761647410918,20,outputs/per_category_table.csv,,,0.9,
conditional_validity,COCO val,GDino,0.1,per_category_elephant,0.0,,0.0,0.2434771771204408,3.6,,0.7226854783269013,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_fire hydrant,0.0,,0.0,0.55,1.1,,0.6377221215190583,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_fork,0.0,,0.0,0.2291666666666666,0.35,,0.4947048832904183,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_frisbee,0.0,,0.0,0.85,2.1,,0.4645337592208198,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_giraffe,0.0,,0.0,0.4084244702665754,3.4,,0.4957480340929894,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_hair drier,0.0,,0.0,0.0,0.0,,0.4508300838478886,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_handbag,0.0,,0.0,0.0508771929824561,0.2105263157894736,,0.6891730054445189,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_horse,0.0436507936507936,,0.065,0.4283183225443287,3.3,,1.3288833492567786,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.1,per_category_hot dog,0.0,,0.0,0.1014180672268907,1.3,,0.7740064503047557,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_keyboard,0.0,,0.0,0.5083333333333333,0.75,,0.7727966141390659,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_kite,0.0,,0.0,0.2185714285714285,0.75,,0.6019066995733559,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_knife,0.0,,0.0,0.0841666666666666,0.2,,0.4612376552581162,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_laptop,0.0291666666666666,,0.0291666666666666,0.4858333333333333,1.3,,0.7781967733564228,20,outputs/per_category_table.csv,,,0.9,
conditional_validity,COCO val,GDino,0.1,per_category_microwave,0.0,,0.0,0.1,0.1,,0.9779222815927316,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_motorcycle,0.0,,0.0,0.1746780507074624,0.7,,0.5651948737462584,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_mouse,0.0,,0.0,0.4,0.5,,0.701816868339592,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_orange,0.0333333333333333,,0.025,0.2166666666666666,0.35,,1.6806973800068896,20,outputs/per_category_table.csv,,,0.95,
conditional_validity,COCO val,GDino,0.1,per_category_oven,0.0,,0.0,0.0,0.0,,0.9998056081327272,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_parking meter,0.2,,0.2,0.0,0.2,,2.841194529575408,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.1,per_category_person,0.025103375609291,,0.0119907285028544,0.2373987170535413,47.3,,1.5177791086790158,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_pizza,0.0,,0.0,0.2738249323775639,1.368421052631579,,0.9097088197909536,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_potted plant,0.135,,0.1416666666666666,0.2865079365079365,1.5,,1.5325486644496824,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.1,per_category_refrigerator,0.0,,0.0,0.2583333333333333,0.45,,0.7249856608462684,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_remote,0.0,,0.0,0.099084249084249,0.25,,0.4757892797196156,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_sandwich,0.0,,0.0,0.2055555555555555,0.3,,0.4411840531263533,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_scissors,0.0,,0.0,0.0,0.0,,0.5176254570088958,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_sheep,0.0,,0.0,0.1768593558144641,2.05,,1.0249884003416472,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_sink,0.0,,0.0,0.2090376984126984,0.9,,0.5729259434230444,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_skateboard,0.0,,0.0,0.2463095238095238,0.55,,1.1873877500751413,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_skis,0.0,,0.0,0.0607842851592851,0.55,,0.5478675005873855,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_snowboard,0.0,,0.0,0.2047619047619047,0.75,,0.6232314943924667,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_spoon,0.0,,0.0,0.0,0.0,,0.6641459585485637,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_sports ball,0.0,,0.0,0.0,0.0,,0.4105715399923706,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_stop sign,0.0,,0.0,0.6,1.05,,0.5417940030884004,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_suitcase,0.0,,0.0,0.1287940779550686,0.45,,0.5953421503699348,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_surfboard,0.0,,0.0,0.3226984126984127,1.7,,0.5127362527482459,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_teddy bear,0.0625,,0.0458333333333333,0.3638563429324298,2.25,,0.9944549699672912,20,outputs/per_category_table.csv,,,0.75,
conditional_validity,COCO val,GDino,0.1,per_category_tennis racket,0.0,,0.0,0.0,0.0,,0.4476805406053825,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_tie,0.0,,0.0,0.2985732323232323,1.8,,0.5134596340937906,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_toaster,0.0,,0.0,0.1125,0.15,,0.4109358989323511,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_toilet,0.0291666666666666,,0.0291666666666666,0.3765674603174603,2.1,,0.7629693800763114,20,outputs/per_category_table.csv,,,0.9,
conditional_validity,COCO val,GDino,0.1,per_category_toothbrush,0.25,,0.25,0.0,0.25,,0.9208838909186248,20,outputs/per_category_table.csv,,,0.75,
conditional_validity,COCO val,GDino,0.1,per_category_traffic light,0.0,,0.0,0.0850613275613275,0.4,,0.6100663551683677,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_train,0.0,,0.0,0.6526902876535229,3.7,,0.5906862896082055,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_truck,0.0,,0.0,0.0,0.0,,0.5078461120453015,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_tv,0.0,,0.0,0.2408333333333333,0.6,,0.5043691055396972,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_umbrella,0.0225,,0.01875,0.1352380952380952,0.65,,0.6363773198806499,20,outputs/per_category_table.csv,,,0.9,
conditional_validity,COCO val,GDino,0.1,per_category_vase,0.0,,0.0,0.0648809523809523,0.2,,0.7326968949622156,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_wine glass,0.0,,0.0,0.2326062753036437,1.7,,0.7991068111184264,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_zebra,0.0,,0.0,0.4261228394698689,6.9,,0.7302762719528498,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_airplane,0.0,,0.0,0.4451190476190476,1.6,,0.5346995784198527,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_apple,0.04,,0.0333333333333333,0.1195075757575757,0.9,,1.438389539653101,20,outputs/per_category_table.csv,,,0.9,
conditional_validity,COCO val,GDino,0.15,per_category_backpack,0.0,,0.0,0.1057440476190476,0.6,,0.5747142611214917,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_banana,0.0,,0.0,0.1418693134822167,0.5,,0.6358335286216082,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_baseball bat,0.0,,0.0,0.05,0.05,,0.4678950748003731,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_baseball glove,0.0,,0.0,0.1159523809523809,0.4,,0.4529263018707181,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_bear,0.0583333333333333,,0.06,0.3476388888888889,1.6,,0.7110446898983215,20,outputs/per_category_table.csv,,,0.9,
conditional_validity,COCO val,GDino,0.15,per_category_bed,0.0,,0.0,0.0829610177404295,0.65,,0.611608299231637,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_bench,0.0,,0.0,0.2263244949494949,1.1,,0.5894063187250236,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_bicycle,0.0,,0.0,0.0,0.0,,0.5791225842370984,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_bird,0.0,,0.0,0.4297457444516268,3.85,,0.4085693978839792,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_boat,0.0,,0.0,0.0,0.0,,0.6129442297846742,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_book,0.0,,0.0,0.0065540796963946,0.15,,0.5496140990926901,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_bottle,0.0,,0.0,0.3501190476190476,1.8,,0.5493864795377804,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_bowl,0.1875,,0.1916666666666666,0.2414484126984127,1.3,,7.86643004841666,20,outputs/per_category_table.csv,,,0.7,
conditional_validity,COCO val,GDino,0.15,per_category_broccoli,0.0,,0.0,0.0206552706552706,0.1111111111111111,,0.6582660943338329,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_bus,0.0,,0.0,0.5124523597317715,1.75,,0.6665571501104809,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_cake,0.0131578947368421,,0.0087719298245614,0.2771929824561403,0.631578947368421,,0.6341333382729628,20,outputs/per_category_table.csv,,,0.9473684210526316,
conditional_validity,COCO val,GDino,0.15,per_category_car,0.0,,0.0,0.0427721278780014,0.8,,0.5827665144513677,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_carrot,0.0,,0.0,0.0,0.0,,0.6004250247392788,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_cat,0.0783928571428571,,0.0817857142857142,0.7408838383838383,4.85,,3.399719924220167,20,outputs/per_category_table.csv,,,0.7,
conditional_validity,COCO val,GDino,0.15,per_category_cell phone,0.2666666666666666,,0.2666666666666666,0.4041666666666666,1.55,,2.9796325470841083,20,outputs/per_category_table.csv,,,0.55,
conditional_validity,COCO val,GDino,0.15,per_category_chair,0.0,,0.0,0.0325470674963839,0.9,,0.8278159868916015,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_clock,0.0708333333333333,,0.075,0.5708608058608059,2.95,,2.992369346317088,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.15,per_category_couch,0.1,,0.1,0.4647619047619047,1.5,,3.08284295160791,20,outputs/per_category_table.csv,,,0.75,
conditional_validity,COCO val,GDino,0.15,per_category_cow,0.1399999999999999,,0.1666666666666666,0.2935590226766697,2.4,,1.6265655392960248,20,outputs/per_category_table.csv,,,0.65,
conditional_validity,COCO val,GDino,0.15,per_category_cup,0.0558333333333333,,0.0472222222222222,0.202036297036297,1.45,,1.52419629711965,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.15,per_category_dining table,0.0,,0.0,0.0033333333333333,0.05,,0.553961563740735,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_dog,0.0,,0.0,0.6234848484848484,2.35,,0.553650817305501,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_donut,0.0256565656565656,,0.0256565656565656,0.4133333333333333,2.75,,0.670761647410918,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_elephant,0.0,,0.0,0.2814960118944938,4.1,,0.7226854783269013,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_fire hydrant,0.0,,0.0,0.55,1.1,,0.6377221215190583,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_fork,0.0,,0.0,0.2291666666666666,0.35,,0.4947048832904183,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_frisbee,0.0,,0.0,0.85,2.1,,0.4645337592208198,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_giraffe,0.0,,0.0,0.4502335383914331,3.75,,0.4957480340929894,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_hair drier,0.0,,0.0,0.0,0.0,,0.4508300838478886,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_handbag,0.0789473684210526,,0.0789473684210526,0.0701754385964912,0.4210526315789473,,0.6891730054445189,20,outputs/per_category_table.csv,,,0.8947368421052632,
conditional_validity,COCO val,GDino,0.15,per_category_horse,0.0304761904761904,,0.0483333333333333,0.4744145792288207,3.95,,1.3288833492567786,20,outputs/per_category_table.csv,,,0.9,
conditional_validity,COCO val,GDino,0.15,per_category_hot dog,0.0,,0.0,0.126187804068996,1.75,,0.7740064503047557,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_keyboard,0.0,,0.0,0.5083333333333333,0.75,,0.7727966141390659,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_kite,0.0,,0.0,0.2185714285714285,0.75,,0.6019066995733559,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_knife,0.0,,0.0,0.0841666666666666,0.2,,0.4612376552581162,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_laptop,0.0458333333333333,,0.0458333333333333,0.5475,1.55,,0.7781967733564228,20,outputs/per_category_table.csv,,,0.85,
conditional_validity,COCO val,GDino,0.15,per_category_microwave,0.3,,0.3,0.1,0.4,,0.9779222815927316,20,outputs/per_category_table.csv,,,0.7,
conditional_validity,COCO val,GDino,0.15,per_category_motorcycle,0.0,,0.0,0.2151115061409179,1.05,,0.5651948737462584,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_mouse,0.0,,0.0,0.4,0.5,,0.701816868339592,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_orange,0.1399999999999999,,0.125,0.2166666666666666,0.85,,1.6806973800068896,20,outputs/per_category_table.csv,,,0.85,
conditional_validity,COCO val,GDino,0.15,per_category_oven,0.1052631578947368,,0.1052631578947368,0.0,0.1052631578947368,,0.9998056081327272,20,outputs/per_category_table.csv,,,0.8947368421052632,
conditional_validity,COCO val,GDino,0.15,per_category_parking meter,0.2,,0.2,0.0,0.2,,2.841194529575408,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.15,per_category_person,0.0308949478327934,,0.0217661490114638,0.2635521117755389,52.95,,1.5177791086790158,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_pizza,0.0,,0.0,0.3290431060167902,1.947368421052632,,0.9097088197909536,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_potted plant,0.135,,0.1416666666666666,0.2865079365079365,1.5,,1.5325486644496824,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.15,per_category_refrigerator,0.0,,0.0,0.2583333333333333,0.45,,0.7249856608462684,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_remote,0.0,,0.0,0.099084249084249,0.25,,0.4757892797196156,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_sandwich,0.0,,0.0,0.2718055555555555,0.45,,0.4411840531263533,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_scissors,0.0,,0.0,0.0,0.0,,0.5176254570088958,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_sheep,0.0,,0.0,0.1845516635067718,2.15,,1.0249884003416472,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_sink,0.0,,0.0,0.3066369047619047,1.5,,0.5729259434230444,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_skateboard,0.025,,0.025,0.2784523809523809,0.75,,1.1873877500751413,20,outputs/per_category_table.csv,,,0.95,
conditional_validity,COCO val,GDino,0.15,per_category_skis,0.1,,0.1,0.0830065073815073,0.75,,0.5478675005873855,20,outputs/per_category_table.csv,,,0.9,
conditional_validity,COCO val,GDino,0.15,per_category_snowboard,0.0,,0.0,0.2047619047619047,0.75,,0.6232314943924667,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_spoon,0.0,,0.0,0.0229166666666666,0.1,,0.6641459585485637,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_sports ball,0.0,,0.0,0.0,0.0,,0.4105715399923706,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_stop sign,0.0,,0.0,0.6,1.05,,0.5417940030884004,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_suitcase,0.0,,0.0,0.1287940779550686,0.45,,0.5953421503699348,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_surfboard,0.0,,0.0,0.3915873015873016,1.95,,0.5127362527482459,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_teddy bear,0.0625,,0.0458333333333333,0.3638563429324298,2.25,,0.9944549699672912,20,outputs/per_category_table.csv,,,0.75,
conditional_validity,COCO val,GDino,0.15,per_category_tennis racket,0.0,,0.0,0.0,0.0,,0.4476805406053825,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_tie,0.0,,0.0,0.2985732323232323,1.8,,0.5134596340937906,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_toaster,0.0,,0.0,0.1125,0.15,,0.4109358989323511,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_toilet,0.0725,,0.0725,0.4270436507936508,2.45,,0.7629693800763114,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.15,per_category_toothbrush,0.35,,0.35,0.0,0.35,,0.9208838909186248,20,outputs/per_category_table.csv,,,0.65,
conditional_validity,COCO val,GDino,0.15,per_category_traffic light,0.0,,0.0,0.1050613275613275,0.65,,0.6100663551683677,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_train,0.0,,0.0,0.6526902876535229,3.7,,0.5906862896082055,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_truck,0.0,,0.0,0.0,0.0,,0.5078461120453015,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_tv,0.0,,0.0,0.2408333333333333,0.6,,0.5043691055396972,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_umbrella,0.0349999999999999,,0.03125,0.1819047619047619,0.9,,0.6363773198806499,20,outputs/per_category_table.csv,,,0.85,
conditional_validity,COCO val,GDino,0.15,per_category_vase,0.0,,0.0,0.0648809523809523,0.2,,0.7326968949622156,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_wine glass,0.0,,0.0,0.2613056680161943,2.2,,0.7991068111184264,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,per_category_zebra,0.01,,0.0166666666666666,0.4706517086647998,7.95,,0.7302762719528498,20,outputs/per_category_table.csv,,,0.95,
conditional_validity,COCO val,GDino,0.2,per_category_airplane,0.0,,0.0,0.4717857142857142,1.7,,0.5346995784198527,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_apple,0.04,,0.0333333333333333,0.1271998834498834,1.0,,1.438389539653101,20,outputs/per_category_table.csv,,,0.9,
conditional_validity,COCO val,GDino,0.2,per_category_backpack,0.0,,0.0,0.1057440476190476,0.6,,0.5747142611214917,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_banana,0.0,,0.0,0.1418693134822167,0.5,,0.6358335286216082,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_baseball bat,0.0,,0.0,0.05,0.05,,0.4678950748003731,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_baseball glove,0.0,,0.0,0.1159523809523809,0.4,,0.4529263018707181,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_bear,0.0571428571428571,,0.06,0.3731944444444444,1.75,,0.7110446898983215,20,outputs/per_category_table.csv,,,0.95,
conditional_validity,COCO val,GDino,0.2,per_category_bed,0.0,,0.0,0.0929610177404295,0.7,,0.611608299231637,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_bench,0.0,,0.0,0.2318800505050505,1.15,,0.5894063187250236,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_bicycle,0.0,,0.0,0.0,0.0,,0.5791225842370984,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_bird,0.0,,0.0,0.4633766968325791,4.05,,0.4085693978839792,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_boat,0.0166666666666666,,0.0166666666666666,0.0125,0.15,,0.6129442297846742,20,outputs/per_category_table.csv,,,0.95,
conditional_validity,COCO val,GDino,0.2,per_category_book,0.0,,0.0,0.0065540796963946,0.15,,0.5496140990926901,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_bottle,0.0,,0.0,0.3876190476190476,2.1,,0.5493864795377804,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_bowl,0.1875,,0.1916666666666666,0.2907539682539682,1.5,,7.86643004841666,20,outputs/per_category_table.csv,,,0.7,
conditional_validity,COCO val,GDino,0.2,per_category_broccoli,0.0,,0.0,0.0206552706552706,0.1111111111111111,,0.6582660943338329,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_bus,0.0,,0.0,0.5124523597317715,1.75,,0.6665571501104809,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_cake,0.0657894736842105,,0.0614035087719298,0.3824561403508772,0.8421052631578947,,0.6341333382729628,20,outputs/per_category_table.csv,,,0.8421052631578947,
conditional_validity,COCO val,GDino,0.2,per_category_car,0.0,,0.0,0.0710879056075722,1.45,,0.5827665144513677,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_carrot,0.0,,0.0,0.0,0.0,,0.6004250247392788,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_cat,0.1054761904761904,,0.1097619047619047,0.7508838383838384,5.05,,3.399719924220167,20,outputs/per_category_table.csv,,,0.85,
conditional_validity,COCO val,GDino,0.2,per_category_cell phone,0.2583333333333333,,0.2583333333333333,0.4674999999999999,1.8,,2.9796325470841083,20,outputs/per_category_table.csv,,,0.55,
conditional_validity,COCO val,GDino,0.2,per_category_chair,0.0,,0.0,0.0476322805289654,1.25,,0.8278159868916015,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_clock,0.0708333333333333,,0.075,0.5833608058608059,3.0,,2.992369346317088,20,outputs/per_category_table.csv,,,0.85,
conditional_validity,COCO val,GDino,0.2,per_category_couch,0.2741666666666666,,0.2645833333333333,0.4772619047619047,2.05,,3.08284295160791,20,outputs/per_category_table.csv,,,0.5,
conditional_validity,COCO val,GDino,0.2,per_category_cow,0.1375,,0.1641666666666666,0.2981044772221243,2.45,,1.6265655392960248,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.2,per_category_cup,0.0558333333333333,,0.0472222222222222,0.2287029637029637,1.6,,1.52419629711965,20,outputs/per_category_table.csv,,,0.85,
conditional_validity,COCO val,GDino,0.2,per_category_dining table,0.0,,0.0,0.0133333333333333,0.15,,0.553961563740735,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_dog,0.0,,0.0,0.6234848484848484,2.35,,0.553650817305501,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_donut,0.0241919191919191,,0.0241919191919191,0.4233333333333333,2.9,,0.670761647410918,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_elephant,0.0321428571428571,,0.0349999999999999,0.3415740193112109,5.15,,0.7226854783269013,20,outputs/per_category_table.csv,,,0.95,
conditional_validity,COCO val,GDino,0.2,per_category_fire hydrant,0.0,,0.0,0.55,1.1,,0.6377221215190583,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_fork,0.0,,0.0,0.2291666666666666,0.35,,0.4947048832904183,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_frisbee,0.0,,0.0,0.85,2.1,,0.4645337592208198,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_giraffe,0.0,,0.0,0.4560776942355889,3.85,,0.4957480340929894,20,outputs/per_category_table.csv,,,1.0,
